Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Vehicle Images
2024-07-20 05:00:00,05:00:00,CNR3044987453,Success,CID532496,eBike, MG Road ,Sahakar Nagar,217.0,90.0,,,No,,454.0,CASH,17.0,3.9,4.8,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-14 00:09:00,00:09:00,CNR9219213041,CANCELED BY CUSTOMER,CID731129, Prime Sedan ,Yeshwanthpur,Nagarbhavi,,,Change of plans,,,,674.0,,0.0,,,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/14183/14183770.PNG
2024-07-06 06:44:00,06:44:00, CNR5673307117 ,Success, CID359756 ,Prime Plus, Sahakar Nagar ,Yeshwanthpur,210.0,110.0,,, No ,,181.0, UPI ,6.0,5.0,5.0,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-05 16:45:00,16:45:00,CNR3819035959,CANCELED BY CUSTOMER,CID773223,PRIME PLUS,Jayanagar,PADMANABHANAGAR,,,Driver is not moving towards pickup location,,,,240.0,,0.0,,,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/11409/11409716.PNG
2024-07-14 10:02:00,10:02:00,CNR3246821972, Success ,CID463359,Prime SUV,KR Puram,RAMAMURTHY NAGAR,217.0,60.0,,,No,,427.0,UPI,2.0,3.4,3.2,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/9983/9983204.PNG
2024-07-19 16:13:00,16:13:00,CNR8710067632,Success, CID956094 , EBIKE ,SARJAPUR ROAD,HSR Layout,Error,110.0,,,No,,273.0,Credit Card,15.0,3.4,4.3,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-04 05:09:00,05:09:00, CNR9832563157 , SUCCESS , CID944093 ,Prime SUV,Kengeri,Malleshwaram,126.0,135.0,,,No,,251.0,Cash,13.0,3.7,4.0,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
,,,,,,,,,,,,,,,,,,,
2024-07-22 15:25:00,15:25:00,CNR8880187165,Canceled by Driver,CID298100,Prime SUV,Hulimavu,Banashankari,,,,Customer was coughing/sick,,,606.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2024-07-28 03:04:00,03:04:00,CNR9625003931,SUCCESS,CID571087, Prime Sedan ,Magadi Road, BTM LAYOUT ,42.0,40.0,,,NO,,245.0,CASH,29.0,3.1,4.8,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
,,,,,,,,,,,,,,,,,,,
2024-07-25 03:32:00,03:32:00,CNR8621403753,Success,CID366254,Prime SUV,JP NAGAR,Shivajinagar,42.0,100.0,,,No,,488.0,Cash,10.0,4.7,3.1,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-05 20:49:00,20:49:00,CNR7824961769,CANCELED BY DRIVER, CID405926 , Prime SUV ,MG Road,Kadugodi,,,, CUSTOMER RELATED ISSUE ,,,313.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-10 22:15:00,22:15:00,CNR9052394344,Canceled by Customer,CID525776, PRIME PLUS ,HSR Layout,Basavanagudi,,, Wrong Address ,,,,137.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-03 16:52:00,16:52:00,CNR7343237735,Success,CID551550, Prime SUV ,Kammanahalli,Koramangala,Error,145.0,,,No,,1085.0,CASH,3.0,4.9,3.1,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/9983/9983204.PNG
2024-07-03 00:49:00,00:49:00,CNR5594437458,Success,CID369054, Mini , Indiranagar ,Kengeri,252.0,65.0,,,No,,315.0,UPI,27.0,4.4,3.9,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
,,,,,,,,,,,,,,,,,,,
2024-07-24 17:40:00,17:40:00,CNR6139072811,Success,CID672332, Prime SUV ,LANGFORD TOWN,Varthur,280.0,60.0,,,No,,911.0,Cash,33.0,3.5,4.1,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-13 15:39:00,15:39:00,CNR3486468280,Success,CID418217,Auto, Rajarajeshwari Nagar ,HOSUR ROAD,56.0,40.0,,,NO,,342.0,UPI,10.0,4.8,3.0,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-08 13:08:00,13:08:00, CNR6409471418 ,Success,CID331536,Mini,Devanahalli,Ramamurthy Nagar,147.0,80.0,,, NO ,,593.0, Cash ,8.0,4.7,3.0,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-22 15:01:00,15:01:00,CNR9267480628,Driver Not Found, CID472435 , Prime Sedan ,JP NAGAR, Sahakar Nagar ,,,,,,,171.0,,0.0,,, https://cdn-icons-png.flaticon.com/128/14183/14183770.png 
2024-07-04 14:40:00,14:40:00,CNR6720329996,Canceled by Driver,CID142771,Mini,Tumkur Road,Sarjapur Road,,,,Personal & Car related issue,,,161.0,,0.0,,, https://cdn-icons-png.flaticon.com/128/3202/3202926.png 
2024-07-24 21:35:00,21:35:00,CNR9179286360,Success,CID126037, eBike , HSR LAYOUT ,RICHMOND TOWN,203.0,135.0,,,No,,2319.0,UPI,8.0,3.2,3.5,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-06 21:08:00,21:08:00,CNR4473807605,Canceled by Customer,CID537940,Mini,BANASHANKARI,Indiranagar,,,Change of plans,,,,368.0,,0.0,,,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/3202/3202926.PNG
2024-07-19 13:25:00,13:25:00,CNR9940254379,Driver Not Found, CID783945 , Bike ,HSR Layout,Peenya,,,,,,,362.0,,0.0,,, https://cdn-icons-png.flaticon.com/128/9983/9983173.png 
2024-07-15 09:40:00,09:40:00, CNR2272889433 , Success ,CID926319, Bike ,Devanahalli,Yelahanka,266.0,55.0,,, No ,,456.0, UPI ,8.0,4.2,4.3,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/9983/9983173.PNG
2024-07-21 03:22:00,03:22:00,CNR7296488679,Driver Not Found,CID603274,Prime Sedan,Bellandur,RICHMOND TOWN,,,,,,,190.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-16 23:16:00,23:16:00,CNR8081206548,Canceled by Driver,CID917615,Prime Sedan, Varthur ,JP NAGAR,,,,Customer related issue,,,191.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-01 02:37:00,02:37:00,CNR7863222765, Success ,CID557878,AUTO,MAGADI ROAD,BTM Layout,245.0,80.0,,,No,,191.0,Credit Card,9.0,4.0,3.9,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2024-07-21 06:17:00,06:17:00,CNR1362082618,Success,CID590829,eBike,SARJAPUR ROAD, Hennur ,168.0,80.0,,,No,,357.0,CASH,48.0,4.7,3.9,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-06 15:00:00,15:00:00,CNR1597503184,Success,CID652481, Prime Plus ,Bannerghatta Road,BTM LAYOUT,245.0,45.0,,,No,,320.0,Credit Card,39.0,4.3,4.0,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-05 22:27:00,22:27:00,CNR7338561737,CANCELED BY CUSTOMER,CID479801, Prime Plus ,KORAMANGALA,Cox Town,,,Driver is not moving towards pickup location,,,,2689.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-22 13:06:00,13:06:00,CNR1085809004,SUCCESS,CID484359, EBIKE ,CHAMARAJPET,Richmond Town,217.0,25.0,,,No,,349.0,UPI,39.0,3.7,3.7,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/6839/6839867.PNG
2024-07-16 19:55:00,19:55:00,CNR7150911980, Driver Not Found ,CID674155,eBike,FRAZER TOWN,Koramangala,,,,,,,499.0,,0.0,,,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/6839/6839867.PNG
2024-07-14 05:07:00,05:07:00,CNR6053129674,CANCELED BY DRIVER,CID860722, MINI ,Rajarajeshwari Nagar,Magadi Road,,,,Customer related issue,,,146.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-07 09:43:00,09:43:00,CNR4358456950,Canceled by Driver,CID326804,Prime Sedan, PADMANABHANAGAR ,Rajajinagar,,,,Customer related issue,,,342.0,,0.0,,, https://cdn-icons-png.flaticon.com/128/14183/14183770.png 
,,,,,,,,,,,,,,,,,,,
2024-07-28 07:41:00,07:41:00,CNR6283980551, Success ,CID853185,AUTO,JP Nagar,Rajajinagar,112.0,60.0,,, NO ,,270.0,UPI,5.0,3.4,3.9,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-08 00:16:00,00:16:00,CNR6814622299,Canceled by Driver,CID194780, Prime Plus ,Malleshwaram,Chickpet,,,,Customer was coughing/sick,,,185.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-31 23:52:00,23:52:00,CNR4276644210, CANCELED BY DRIVER ,CID816615,PRIME SEDAN,Jayanagar,Cox Town,,,, CUSTOMER WAS COUGHING/SICK ,,,323.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
,,,,,,,,,,,,,,,,,,,
2024-07-12 08:24:00,08:24:00,CNR2166406737,Driver Not Found,CID244507,Prime SUV,Sahakar Nagar,BTM Layout,,,,,,,638.0,,0.0,,,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/9983/9983204.PNG
2024-07-15 19:04:00,19:04:00,CNR8438969257,Canceled by Driver,CID179892,Mini,Frazer Town, Banashankari ,,,,Personal & Car related issue,,,122.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-16 21:00:00,21:00:00,CNR9927278055,Success,CID523815, PRIME PLUS ,BTM Layout,HOSUR ROAD,70.0,50.0,,,No,,903.0,Cash,10.0,4.7,4.7,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
,,,,,,,,,,,,,,,,,,,
2024-07-27 10:13:00,10:13:00,CNR5221973712,SUCCESS,CID272491,Bike,Richmond Town,Langford Town,217.0,135.0,,, Yes ,Customer Demand,344.0, Cash ,39.0,3.9,4.9,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-30 22:26:00,22:26:00,CNR1333723405, Canceled by Driver ,CID877245,AUTO, HOSUR ROAD , Magadi Road ,,,,Customer related issue,,,275.0,,0.0,,,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/16526/16526595.PNG
2024-07-15 03:37:00,03:37:00,CNR4870907606,CANCELED BY DRIVER,CID615652,Auto,Frazer Town,Electronic City,,,,PERSONAL & CAR RELATED ISSUE,,,487.0,,0.0,,, https://cdn-icons-png.flaticon.com/128/16526/16526595.png 
2024-07-02 18:05:00,18:05:00,CNR3650649032,Canceled by Customer, CID501756 ,Prime Plus,Kengeri,KR Puram,,,DRIVER ASKED TO CANCEL,,,,781.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-07 11:00:00,11:00:00,CNR9754472636,Driver Not Found,CID680198, Prime Sedan ,Vijayanagar, KAMMANAHALLI ,Error,,,,,,2799.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-25 12:27:00,12:27:00,CNR6443152295,Success,CID259232,EBIKE,Tumkur Road,Ramamurthy Nagar,273.0,70.0,,,No,,985.0,CASH,6.0,3.8,4.0,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-16 14:20:00,14:20:00,CNR9234089834,Canceled by Driver,CID532420,Mini,Nagarbhavi,Bellandur,,,,Customer was coughing/sick,,,211.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-09 22:33:00,22:33:00,CNR2351903077,Success, CID762350 ,PRIME SEDAN, Koramangala ,BANASHANKARI,294.0,30.0,,,No,,161.0,Cash,32.0,4.5,4.2,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
,,,,,,,,,,,,,,,,,,,
2024-07-29 04:32:00,04:32:00,CNR5611311541,Success,CID544517,Prime SUV,HSR Layout,KR Puram,133.0,145.0,,, NO ,,361.0,CASH,40.0,4.8,3.5, https://cdn-icons-png.flaticon.com/128/9983/9983204.png 
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2024-07-22 02:25:00,02:25:00,CNR7492631598, Canceled by Driver ,CID927853,Prime Sedan, Rajajinagar ,Mysore Road,,,,Customer related issue,,,120.0,,0.0,,, https://cdn-icons-png.flaticon.com/128/14183/14183770.png 
2024-07-14 12:28:00,12:28:00, CNR5267840538 ,Canceled by Driver,CID352835,Prime Plus, YELAHANKA ,Yelahanka,,,,Customer was coughing/sick,,,229.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-10 06:09:00,06:09:00,CNR5053733520,Success, CID908437 , Prime Plus ,Jayanagar, Nagarbhavi ,56.0,130.0,,, No ,,597.0,Cash,12.0,3.9,3.9,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-11 23:39:00,23:39:00, CNR4432130276 ,SUCCESS,CID139159,Prime Sedan, Bannerghatta Road , Hennur ,161.0,100.0,,,NO,,408.0,CASH,39.0,4.2,3.6,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2024-07-16 08:26:00,08:26:00,CNR4422025700, Success ,CID524228,Mini,Peenya, Sahakar Nagar ,273.0,40.0,,,No,,493.0, CASH ,28.0,4.3,3.2,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-09 23:39:00,23:39:00,CNR6085660654,Success, CID664314 ,Mini,Basavanagudi,Electronic City,35.0,140.0,,, No ,,1137.0,Cash,16.0,4.5,4.3,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/3202/3202926.PNG
2024-07-21 06:38:00,06:38:00,CNR4771631305, Success ,CID976097,Bike,Tumkur Road,Hennur,84.0,80.0,,,No,,658.0,Cash,31.0,4.2,3.4,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
,,,,,,,,,,,,,,,,,,,
2024-07-19 10:44:00,10:44:00,CNR8846795220,Success, CID192892 ,Prime Sedan,MAGADI ROAD,Peenya,56.0,55.0,,,Yes,VEHICLE BREAKDOWN,2654.0,UPI,34.0,4.7,3.5,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-21 15:32:00,15:32:00,CNR3673421254,Canceled by Driver, CID637380 ,Bike,Langford Town,RT NAGAR,,,,More than permitted people in there,,,418.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-20 13:39:00,13:39:00,CNR8876018867,Driver Not Found,CID984956,Mini,HSR Layout,Hosur Road,,,,,,,493.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-02 21:08:00,21:08:00, CNR6163218550 ,Canceled by Customer,CID272606,Prime Plus,Electronic City,Frazer Town,,,Driver is not moving towards pickup location,,,,314.0,,0.0,,,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/11409/11409716.PNG
2024-07-06 16:22:00,16:22:00, CNR9290637099 , Success , CID408436 ,eBike, Yelahanka ,Yelahanka,84.0,135.0,,, No ,,392.0,UPI,40.0,4.6,3.1,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-25 23:09:00,23:09:00,CNR3941315368,Success,CID952452, Mini ,Bannerghatta Road,Marathahalli,42.0,105.0,,,No,,323.0,UPI,48.0,4.6,3.6,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-10 00:34:00,00:34:00, CNR5575283296 ,Success, CID853793 ,Mini,Varthur,Devanahalli,154.0,65.0,,,No,,263.0, Cash ,1.0,4.7,3.2,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-14 16:46:00,16:46:00,CNR6619977515,Success, CID414867 ,BIKE, Magadi Road , Jayanagar ,238.0,105.0,,,No,,267.0,Cash,32.0,4.9,4.8,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-13 18:51:00,18:51:00,CNR3750520851,Success, CID537550 ,Prime Plus,MARATHAHALLI, Shantinagar ,294.0,125.0,,,No,,231.0,Cash,37.0,4.3,3.9,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/11409/11409716.PNG
2024-07-08 01:20:00,01:20:00, CNR5444290863 ,Success,CID248765, Prime SUV ,Ulsoor,Richmond Town,77.0,140.0,,,No,,368.0,UPI,42.0,4.9,4.0,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-22 15:59:00,15:59:00,CNR8843553137,Success,CID606019,Bike,Rajajinagar,Padmanabhanagar,147.0,35.0,,,Yes, Vehicle Breakdown ,491.0,Cash,35.0,4.3,3.6,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
,,,,,,,,,,,,,,,,,,,
2024-07-27 14:01:00,14:01:00,CNR7590134766,Success, CID197893 , Prime SUV ,Nagarbhavi,Frazer Town,147.0,120.0,,,No,,315.0, CASH ,30.0,4.1,3.3,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-05 03:56:00,03:56:00, CNR4356083102 , Driver Not Found , CID462952 ,Mini,DEVANAHALLI,ULSOOR,,,,,,,390.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-23 20:48:00,20:48:00,CNR7178712119,Success,CID121745,AUTO,KR Puram,CHICKPET,42.0,65.0,,,No,,201.0,Cash,4.0,5.0,3.1,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
,,,,,,,,,,,,,,,,,,,
2024-07-29 02:58:00,02:58:00,CNR3943301719,Success,CID388441,PRIME SUV,Basavanagudi,Malleshwaram,56.0,145.0,,,No,,2982.0, Cash ,15.0,4.0,4.5,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-10 07:03:00,07:03:00,CNR7410170195,Success,CID173274,Prime SUV,Majestic,Hebbal,119.0,75.0,,, No ,,424.0,CASH,43.0,4.6,4.5,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-19 16:25:00,16:25:00,CNR7275172128, Success ,CID166546,Prime SUV,Bannerghatta Road,VARTHUR,294.0,35.0,,,No,,516.0,UPI,18.0,4.8,4.8,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
,,,,,,,,,,,,,,,,,,,
2024-07-07 22:12:00,22:12:00, CNR3583522511 , Success ,CID613113,AUTO,Basavanagudi, BASAVANAGUDI ,280.0,110.0,,,No,,330.0, UPI ,2.0,4.8,4.4,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-14 19:28:00,19:28:00, CNR1609545312 ,Canceled by Driver,CID733732,Prime Sedan,Devanahalli,Hennur,,,, More than permitted people in there ,,,422.0,,0.0,,,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/14183/14183770.PNG
2024-07-12 08:38:00,08:38:00,CNR1623458714,Success,CID654887, eBike ,Malleshwaram, HSR Layout ,287.0,25.0,,,YES,Customer Demand,207.0,UPI,33.0,3.9,4.7,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-23 17:00:00,17:00:00,CNR6957959192,SUCCESS,CID827628,Prime Plus,RT Nagar,Bellandur,287.0,25.0,,,NO,,171.0,UPI,18.0,3.4,4.8, HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/11409/11409716.PNG 
2024-07-30 04:33:00,04:33:00, CNR8991230369 , Driver Not Found ,CID230136, MINI ,Vijayanagar,Hennur,,,,,,,784.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-23 14:55:00,14:55:00,CNR3030529436, Success , CID522629 , Prime Sedan ,Chickpet,JP Nagar,217.0,125.0,,,No,,788.0,UPI,5.0,4.6,3.4,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/14183/14183770.PNG
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2024-07-15 20:55:00,20:55:00,CNR2889266252, Canceled by Driver , CID907422 ,Bike, Sahakar Nagar , Mysore Road ,,,,Personal & Car related issue,,,632.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
,,,,,,,,,,,,,,,,,,,
2024-07-30 03:53:00,03:53:00,CNR2040308536, Canceled by Customer ,CID679465, eBike ,Tumkur Road,Frazer Town,,, Driver asked to cancel ,,,,1781.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-24 17:09:00,17:09:00,CNR5835638713,Success,CID340981, Bike ,BTM Layout,Cox Town,259.0,135.0,,,No,,281.0,Cash,22.0,4.6,3.2,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-18 02:55:00,02:55:00,CNR1198289320,Success,CID964095,Prime SUV,Magadi Road,Ramamurthy Nagar,49.0,95.0,,, NO ,,459.0, Cash ,47.0,4.9,5.0,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
,,,,,,,,,,,,,,,,,,,
2024-07-28 23:59:00,23:59:00,CNR3045299237,Canceled by Customer,CID275255,eBike,NAGARBHAVI,Padmanabhanagar,,,Driver is not moving towards pickup location,,,,336.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-06 17:05:00,17:05:00, CNR2685555603 , Canceled by Customer ,CID124857,PRIME SUV,RT Nagar,HSR Layout,,, Change of plans ,,,,824.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-13 06:44:00,06:44:00,CNR5927875075,Success, CID501786 ,eBike,JP NAGAR,Rajajinagar,112.0,30.0,,,No,,159.0,Cash,12.0,3.6,4.7,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2024-07-04 18:01:00,18:01:00, CNR5377137122 , Success ,CID237592,Bike, Rajajinagar ,Whitefield,105.0,70.0,,,No,,711.0, Cash ,2.0,3.2,4.3,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-23 06:18:00,06:18:00,CNR5147295807, SUCCESS ,CID375326,PRIME SUV,Varthur, INDIRANAGAR ,189.0,40.0,,, NO ,,2346.0,Cash,7.0,3.6,4.8, https://cdn-icons-png.flaticon.com/128/9983/9983204.png 
,,,,,,,,,,,,,,,,,,,
2024-07-24 00:26:00,00:26:00,CNR8621189018,Success,CID785515,PRIME PLUS,Marathahalli,Chamarajpet,245.0,40.0,,,No,,206.0, UPI ,47.0,3.2,4.6, https://cdn-icons-png.flaticon.com/128/11409/11409716.png 
2024-07-23 11:06:00,11:06:00,CNR7194426716,Canceled by Driver,CID271895,eBike,Indiranagar, JP Nagar ,,,,Personal & Car related issue,,,1458.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-23 08:33:00,08:33:00, CNR6308529892 ,Success,CID938827,Prime Sedan,Jayanagar, Kadugodi ,119.0,80.0,,,No,,429.0,UPI,20.0,3.5,3.9, https://cdn-icons-png.flaticon.com/128/14183/14183770.png 
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2024-07-14 17:13:00,17:13:00,CNR5651645390,Success,CID386995,EBIKE,Kadugodi,Frazer Town,203.0,95.0,,,NO,,230.0, Cash ,20.0,3.9,4.8,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-29 03:46:00,03:46:00,CNR3746214923,SUCCESS,CID706277,Prime Plus,HOSUR ROAD,Mysore Road,105.0,120.0,,,No,,387.0,UPI,12.0,3.6,3.4,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-30 03:19:00,03:19:00,CNR2076795441,SUCCESS,CID240922,Prime Plus,Hennur,Vijayanagar,56.0,145.0,,,No,,433.0,UPI,10.0,3.7,3.5,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-04 14:44:00,14:44:00,CNR1609121267,Canceled by Customer,CID364613,Prime Plus,Shivajinagar, Hulimavu ,,,Driver is not moving towards pickup location,,,,102.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-10 19:53:00,19:53:00,CNR5950075146,Success,CID125139,Mini, CHAMARAJPET ,Vijayanagar,203.0,30.0,,, No ,,106.0, Cash ,19.0,4.4,5.0,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/3202/3202926.PNG
2024-07-25 02:05:00,02:05:00,CNR2921056401,SUCCESS,CID986889,Prime Plus, Bannerghatta Road , Kengeri ,175.0,80.0,,,YES,Other Issue,456.0,Cash,45.0,4.1,4.1,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/11409/11409716.PNG
2024-07-08 19:43:00,19:43:00,CNR1035458283, Canceled by Driver ,CID482686, Prime Sedan ,Whitefield,Frazer Town,Error,,,CUSTOMER RELATED ISSUE,,,2895.0,,0.0,,, https://cdn-icons-png.flaticon.com/128/14183/14183770.png 
2024-07-23 19:12:00,19:12:00,CNR5093949762,Canceled by Driver,CID893251,AUTO, Yelahanka ,Devanahalli,Error,,,More than permitted people in there,,,214.0,,0.0,,,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/16526/16526595.PNG
2024-07-14 14:03:00,14:03:00,CNR6556429586,SUCCESS,CID401052,Mini,Rajajinagar,Electronic City,294.0,95.0,,,No,,169.0,Cash,39.0,4.9,5.0, https://cdn-icons-png.flaticon.com/128/3202/3202926.png 
2024-07-28 08:23:00,08:23:00,CNR9813628346, SUCCESS ,CID931371,Auto,RAMAMURTHY NAGAR,Hulimavu,301.0,30.0,,,No,,364.0, Credit Card ,9.0,4.4,3.3,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-01 13:09:00,13:09:00,CNR8431199120,Success, CID643748 ,Bike,Sahakar Nagar,Yelahanka,168.0,100.0,,, Yes ,Customer Demand,401.0,UPI,23.0,4.8,4.3,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-01 19:10:00,19:10:00,CNR4022872618,SUCCESS,CID191662, Prime Sedan , Mysore Road ,Ramamurthy Nagar,119.0,135.0,,,No,,438.0,Cash,31.0,4.6,4.3,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-26 14:38:00,14:38:00,CNR9148981005,CANCELED BY DRIVER, CID699864 ,Prime SUV,WHITEFIELD, Magadi Road ,,,,Personal & Car related issue,,,499.0,,0.0,,, https://cdn-icons-png.flaticon.com/128/9983/9983204.png 
2024-07-07 07:46:00,07:46:00,CNR3255446135, Canceled by Driver ,CID936088,Mini,MG Road,Sarjapur Road,,,, Customer related issue ,,,165.0,,0.0,,,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/3202/3202926.PNG
2024-07-22 01:04:00,01:04:00,CNR1343488766,Canceled by Driver,CID548283,Prime Sedan, Cox Town , Sarjapur Road ,,,,Customer was coughing/sick,,,396.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-18 20:14:00,20:14:00,CNR1013736020,Success,CID949561, Prime SUV , Sahakar Nagar , Koramangala ,189.0,100.0,,,No,,979.0,Cash,8.0,4.1,3.6,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-09 13:18:00,13:18:00,CNR9742206549,Success,CID172260, Prime Sedan ,Shivajinagar,Kammanahalli,154.0,60.0,,, No ,,167.0,UPI,25.0,4.6,4.0,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
